#Wl[AA]	Flux[erg/cm^2/s/AA]	Error[erg/cm^2/s/AA]	
10155.104618	2.9098e-17	6.1539e-18	8.9770e-18
10155.704800	1.0427e-17	6.5167e-18	8.9765e-18
10156.304982	9.6356e-18	6.3347e-18	8.9759e-18
10156.905163	1.1803e-17	5.7866e-18	8.9754e-18
10157.505345	1.0280e-17	5.1106e-18	8.9748e-18
10158.105527	1.8418e-17	4.7483e-18	8.9742e-18
10158.705708	6.1659e-18	4.6868e-18	8.9737e-18
10159.305890	9.8604e-18	5.0101e-18	8.9731e-18
10159.906072	1.1666e-17	4.7932e-18	8.9726e-18
10160.506253	1.4764e-17	5.0417e-18	8.9720e-18
10161.106435	3.8850e-18	5.2529e-18	8.9714e-18
10161.706617	-3.3448e-18	5.2753e-18	8.9709e-18
10162.306798	7.6468e-18	5.2275e-18	8.9703e-18
10162.906980	5.9798e-18	4.6278e-18	8.9698e-18
10163.507162	1.1639e-17	4.5404e-18	8.9692e-18
10164.107343	8.1535e-19	4.4858e-18	8.9686e-18
10164.707525	1.0533e-17	4.4423e-18	8.9681e-18
10165.307707	4.2101e-18	4.4942e-18	8.9675e-18
10165.907888	2.1272e-18	4.4753e-18	8.9669e-18
10166.508070	2.7037e-18	4.7094e-18	8.9664e-18
10167.108252	2.7800e-18	4.8175e-18	8.9658e-18
10167.708433	6.5305e-18	4.7563e-18	8.9653e-18
10168.308615	1.9087e-18	4.6161e-18	8.9647e-18
10168.908797	3.4218e-18	4.3877e-18	8.9641e-18
10169.508978	1.1544e-17	4.3649e-18	8.9636e-18
10170.109160	1.4982e-17	4.4576e-18	8.9630e-18
10170.709342	-3.0627e-18	4.4638e-18	8.9625e-18
10171.309524	9.8815e-18	4.4231e-18	8.9619e-18
10171.909705	1.0884e-17	4.3414e-18	8.9613e-18
10172.509887	9.8684e-18	4.3331e-18	8.9608e-18
10173.110069	4.6676e-19	4.5823e-18	8.9602e-18
10173.710250	-4.4369e-18	6.4507e-18	8.9597e-18
10174.310432	2.5593e-17	8.4407e-18	8.9591e-18
10174.910614	2.9569e-17	8.6672e-18	8.9586e-18
10175.510795	-4.7021e-18	7.8893e-18	8.9580e-18
10176.110977	1.9922e-17	5.7354e-18	8.9574e-18
10176.711159	6.0481e-18	4.3564e-18	8.9569e-18
10177.311340	-2.5648e-18	4.2306e-18	8.9563e-18
10177.911522	1.2570e-17	4.2143e-18	8.9558e-18
10178.511704	8.4885e-18	4.1010e-18	8.9552e-18
10179.111885	1.5323e-17	4.1254e-18	8.9546e-18
10179.712067	7.4386e-18	4.0606e-18	8.9541e-18
10180.312249	8.8125e-18	4.0518e-18	8.9535e-18
10180.912430	7.0144e-18	4.0449e-18	8.9530e-18
10181.512612	7.0568e-18	4.0168e-18	8.9524e-18
10182.112794	8.0535e-18	4.0178e-18	8.9518e-18
10182.712975	-4.3899e-18	4.1729e-18	8.9513e-18
10183.313157	1.6744e-17	4.7866e-18	8.9507e-18
10183.913339	-4.9042e-18	4.8715e-18	8.9502e-18
10184.513520	2.1493e-18	5.1254e-18	8.9496e-18
10185.113702	5.8621e-18	4.5749e-18	8.9490e-18
10185.713884	7.8088e-18	4.0917e-18	8.9485e-18
10186.314065	6.0394e-18	3.9569e-18	8.9479e-18
10186.914247	1.3408e-17	3.9644e-18	8.9474e-18
10187.514429	1.5176e-17	4.0226e-18	8.9468e-18
10188.114610	4.1668e-18	3.9747e-18	8.9462e-18
10188.714792	1.0927e-17	3.9436e-18	8.9457e-18
10189.314974	1.5808e-17	3.8808e-18	8.9451e-18
10189.915156	5.9894e-18	3.9778e-18	8.9446e-18
10190.515337	7.8922e-18	7.2966e-18	8.9440e-18
10191.115519	6.0869e-18	4.2598e-18	8.9435e-18
10191.715701	2.8907e-17	5.6609e-18	8.9429e-18
10192.315882	1.3239e-17	6.7448e-18	8.9423e-18
10192.916064	-6.6228e-18	6.7703e-18	8.9418e-18
